CMDLINE /home/jack/anaconda3/bin/python main.py
MEM 301.093750 1660098910.9847
MEM 301.339844 1660098911.0850
MEM 299.316406 1660098911.1853
MEM 299.328125 1660098911.2856
MEM 299.328125 1660098911.3860
MEM 301.269531 1660098911.4863
MEM 298.980469 1660098911.5866
MEM 297.851562 1660098911.6870
MEM 297.863281 1660098911.7874
MEM 297.863281 1660098911.8877
MEM 301.648438 1660098911.9880
MEM 302.304688 1660098912.0883
MEM 302.390625 1660098912.1886
MEM 302.398438 1660098912.2889
MEM 302.398438 1660098912.3893
MEM 302.406250 1660098912.4896
MEM 300.750000 1660098912.5899
MEM 296.359375 1660098912.6903
MEM 296.347656 1660098912.7906
MEM 296.355469 1660098912.8909
MEM 296.355469 1660098912.9912
MEM 299.105469 1660098913.0915
MEM 301.097656 1660098913.1923
MEM 301.406250 1660098913.2961
MEM 301.414062 1660098913.3964
MEM 301.414062 1660098913.4968
MEM 299.253906 1660098913.5971
MEM 300.785156 1660098913.6974
MEM 300.976562 1660098913.7976
MEM 300.984375 1660098913.8980
MEM 301.082031 1660098913.9983
MEM 296.179688 1660098914.0986
MEM 299.640625 1660098914.1989
MEM 299.648438 1660098914.2993
MEM 299.648438 1660098914.3996
MEM 295.859375 1660098914.4999
MEM 295.609375 1660098914.6002
MEM 295.601562 1660098914.7005
MEM 295.601562 1660098914.8009
MEM 298.386719 1660098914.9012
MEM 301.675781 1660098915.0015
MEM 298.750000 1660098915.1018
MEM 298.757812 1660098915.2022
MEM 298.765625 1660098915.3025
MEM 301.300781 1660098915.4028
MEM 298.218750 1660098915.5031
MEM 298.222656 1660098915.6034
MEM 298.746094 1660098915.7037
MEM 299.414062 1660098915.8040
MEM 299.398438 1660098915.9043
MEM 299.410156 1660098916.0047
MEM 300.035156 1660098916.1050
MEM 299.976562 1660098916.2053
MEM 298.769531 1660098916.3055
MEM 298.777344 1660098916.4059
MEM 299.000000 1660098916.5062
MEM 298.203125 1660098916.6065
MEM 298.402344 1660098916.7068
MEM 298.414062 1660098916.8072
MEM 298.730469 1660098916.9076
MEM 300.480469 1660098917.0079
MEM 300.148438 1660098917.1082
MEM 300.156250 1660098917.2085
MEM 300.156250 1660098917.3089
MEM 299.710938 1660098917.4092
MEM 299.871094 1660098917.5095
MEM 298.500000 1660098917.6098
MEM 298.507812 1660098917.7101
MEM 298.890625 1660098917.8104
MEM 300.675781 1660098917.9107
MEM 300.011719 1660098918.0110
MEM 300.019531 1660098918.1113
MEM 300.019531 1660098918.2117
MEM 300.710938 1660098918.3120
MEM 302.261719 1660098918.4125
MEM 302.269531 1660098918.5129
MEM 302.269531 1660098918.6132
MEM 300.746094 1660098918.7135
MEM 300.281250 1660098918.8138
MEM 300.289062 1660098918.9141
MEM 300.296875 1660098919.0144
MEM 302.558594 1660098919.1147
MEM 298.289062 1660098919.2150
MEM 299.300781 1660098919.3153
MEM 299.308594 1660098919.4157
MEM 302.910156 1660098919.5160
MEM 300.785156 1660098919.6164
MEM 300.781250 1660098919.7166
MEM 300.781250 1660098919.8170
MEM 301.882812 1660098919.9172
MEM 299.046875 1660098920.0176
MEM 299.011719 1660098920.1179
MEM 299.019531 1660098920.2183
MEM 299.023438 1660098920.3185
MEM 299.152344 1660098920.4189
MEM 299.148438 1660098920.5191
MEM 299.156250 1660098920.6195
MEM 302.601562 1660098920.7198
MEM 298.468750 1660098920.8215
MEM 298.460938 1660098920.9218
MEM 298.468750 1660098921.0221
MEM 302.546875 1660098921.1224
MEM 300.878906 1660098921.2228
MEM 301.019531 1660098921.3231
MEM 301.031250 1660098921.4235
MEM 301.035156 1660098921.5237
MEM 301.601562 1660098921.6240
MEM 299.285156 1660098921.7244
MEM 299.296875 1660098921.8247
MEM 299.402344 1660098921.9250
MEM 299.292969 1660098922.0253
MEM 300.531250 1660098922.1256
MEM 300.539062 1660098922.2261
MEM 300.621094 1660098922.3264
MEM 298.476562 1660098922.4267
MEM 296.000000 1660098922.5271
MEM 295.984375 1660098922.6274
MEM 295.992188 1660098922.7277
MEM 299.230469 1660098922.8281
MEM 299.507812 1660098922.9285
MEM 299.500000 1660098923.0288
MEM 299.500000 1660098923.1291
MEM 301.843750 1660098923.2295
MEM 299.183594 1660098923.3298
MEM 299.335938 1660098923.4301
MEM 299.339844 1660098923.5308
MEM 299.699219 1660098923.6311
MEM 298.855469 1660098923.7314
MEM 298.007812 1660098923.8317
MEM 298.000000 1660098923.9320
MEM 298.003906 1660098924.0324
MEM 298.011719 1660098924.1327
MEM 298.855469 1660098924.2330
MEM 300.511719 1660098924.3333
MEM 300.507812 1660098924.4336
MEM 300.507812 1660098924.5340
MEM 302.285156 1660098924.6343
MEM 302.015625 1660098924.7347
MEM 302.187500 1660098924.8349
MEM 302.195312 1660098924.9353
MEM 302.203125 1660098925.0356
MEM 300.511719 1660098925.1359
MEM 300.035156 1660098925.2363
MEM 300.046875 1660098925.3366
MEM 300.257812 1660098925.4368
MEM 301.117188 1660098925.5371
MEM 300.199219 1660098925.6374
MEM 300.207031 1660098925.7377
MEM 300.214844 1660098925.8380
MEM 300.468750 1660098925.9383
MEM 299.929688 1660098926.0386
MEM 301.191406 1660098926.1389
MEM 301.195312 1660098926.2392
MEM 301.457031 1660098926.3395
MEM 300.898438 1660098926.4398
MEM 299.242188 1660098926.5401
MEM 299.250000 1660098926.6404
MEM 299.250000 1660098926.7407
MEM 301.062500 1660098926.8410
MEM 298.757812 1660098926.9413
MEM 299.167969 1660098927.0416
MEM 299.175781 1660098927.1420
MEM 299.714844 1660098927.2424
MEM 299.710938 1660098927.3428
MEM 299.511719 1660098927.4431
MEM 299.523438 1660098927.5434
MEM 298.996094 1660098927.6437
MEM 300.234375 1660098927.7439
MEM 300.832031 1660098927.8443
MEM 301.003906 1660098927.9445
MEM 301.007812 1660098928.0449
MEM 301.324219 1660098928.1452
MEM 296.945312 1660098928.2455
MEM 299.910156 1660098928.3458
MEM 299.917969 1660098928.4461
MEM 299.917969 1660098928.5465
MEM 301.105469 1660098928.6470
MEM 299.914062 1660098928.7474
MEM 300.082031 1660098928.8476
MEM 300.085938 1660098928.9480
MEM 300.257812 1660098929.0483
MEM 301.105469 1660098929.1486
MEM 295.296875 1660098929.2488
MEM 295.289062 1660098929.3491
MEM 295.292969 1660098929.4494
MEM 299.246094 1660098929.5497
MEM 301.492188 1660098929.6501
MEM 301.480469 1660098929.7504
MEM 301.484375 1660098929.8509
MEM 299.007812 1660098929.9512
MEM 301.082031 1660098930.0515
MEM 301.078125 1660098930.1517
MEM 301.085938 1660098930.2522
MEM 301.085938 1660098930.3525
MEM 303.058594 1660098930.4528
MEM 299.796875 1660098930.5531
MEM 299.789062 1660098930.6533
MEM 299.789062 1660098930.7537
MEM 300.121094 1660098930.8540
MEM 299.746094 1660098930.9543
MEM 299.964844 1660098931.0546
MEM 299.972656 1660098931.1549
MEM 299.972656 1660098931.2552
MEM 303.250000 1660098931.3555
MEM 302.273438 1660098931.4558
MEM 302.257812 1660098931.5560
MEM 302.265625 1660098931.6564
MEM 302.621094 1660098931.7567
MEM 302.406250 1660098931.8570
MEM 302.937500 1660098931.9573
MEM 302.949219 1660098932.0576
MEM 302.949219 1660098932.1579
MEM 303.429688 1660098932.2582
MEM 299.695312 1660098932.3585
MEM 299.707031 1660098932.4588
MEM 299.707031 1660098932.5592
MEM 302.312500 1660098932.6595
MEM 303.714844 1660098932.7598
MEM 303.707031 1660098932.8600
MEM 303.714844 1660098932.9604
MEM 303.718750 1660098933.0607
MEM 303.746094 1660098933.1611
MEM 303.707031 1660098933.2614
MEM 303.714844 1660098933.3617
MEM 303.718750 1660098933.4620
MEM 303.531250 1660098933.5623
MEM 303.515625 1660098933.6686
MEM 303.527344 1660098933.7691
MEM 303.527344 1660098933.8695
MEM 305.406250 1660098933.9698
MEM 303.445312 1660098934.0701
MEM 303.703125 1660098934.1704
MEM 303.714844 1660098934.2707
MEM 303.714844 1660098934.3710
MEM 303.718750 1660098934.4714
MEM 303.726562 1660098934.5717
MEM 303.714844 1660098934.6720
MEM 303.714844 1660098934.7724
MEM 303.718750 1660098934.8727
MEM 303.933594 1660098934.9731
MEM 301.378906 1660098935.0734
MEM 301.363281 1660098935.1736
MEM 301.375000 1660098935.2740
MEM 301.402344 1660098935.3743
MEM 305.605469 1660098935.4746
MEM 302.062500 1660098935.5749
MEM 302.074219 1660098935.6752
MEM 302.433594 1660098935.7755
MEM 302.496094 1660098935.8758
MEM 302.480469 1660098935.9761
MEM 302.488281 1660098936.0764
MEM 301.652344 1660098936.1768
MEM 302.496094 1660098936.2771
MEM 304.222656 1660098936.3774
MEM 301.187500 1660098936.4777
MEM 301.191406 1660098936.5780
MEM 301.402344 1660098936.6783
MEM 302.867188 1660098936.7786
MEM 303.074219 1660098936.8789
MEM 303.085938 1660098936.9793
MEM 303.085938 1660098937.0796
MEM 303.089844 1660098937.1799
MEM 303.089844 1660098937.2802
MEM 303.074219 1660098937.3805
MEM 303.082031 1660098937.4810
MEM 303.089844 1660098937.5812
MEM 302.433594 1660098937.6816
MEM 302.078125 1660098937.7819
MEM 302.089844 1660098937.8825
MEM 302.246094 1660098937.9828
MEM 302.875000 1660098938.0831
MEM 301.386719 1660098938.1834
MEM 301.386719 1660098938.2837
MEM 301.394531 1660098938.3841
MEM 301.402344 1660098938.4844
MEM 303.535156 1660098938.5847
MEM 302.113281 1660098938.6849
MEM 302.121094 1660098938.7853
MEM 302.597656 1660098938.8858
MEM 303.125000 1660098938.9861
MEM 303.703125 1660098939.0864
MEM 303.710938 1660098939.1867
MEM 303.718750 1660098939.2871
MEM 303.535156 1660098939.3874
MEM 303.718750 1660098939.4878
MEM 303.707031 1660098939.5880
MEM 303.710938 1660098939.6885
MEM 303.718750 1660098939.7888
MEM 303.531250 1660098939.8891
MEM 303.519531 1660098939.9894
MEM 303.527344 1660098940.0898
MEM 303.722656 1660098940.1901
MEM 303.726562 1660098940.2904
MEM 303.718750 1660098940.3907
MEM 303.718750 1660098940.4910
MEM 303.726562 1660098940.5913
MEM 301.226562 1660098940.6915
MEM 303.648438 1660098940.7918
MEM 303.675781 1660098940.8963
MEM 303.679688 1660098940.9967
MEM 303.726562 1660098941.0970
MEM 303.726562 1660098941.1972
MEM 303.710938 1660098941.2975
MEM 303.718750 1660098941.3979
MEM 303.726562 1660098941.4982
MEM 303.726562 1660098941.5985
MEM 303.710938 1660098941.6988
MEM 303.722656 1660098941.7993
MEM 303.726562 1660098941.8996
MEM 303.230469 1660098941.9999
MEM 301.679688 1660098942.1002
MEM 301.691406 1660098942.2005
MEM 302.253906 1660098942.3008
MEM 300.816406 1660098942.4012
MEM 302.441406 1660098942.5017
MEM 302.429688 1660098942.6020
MEM 302.437500 1660098942.7025
MEM 302.503906 1660098942.8028
MEM 301.285156 1660098942.9031
MEM 302.476562 1660098943.0034
MEM 302.488281 1660098943.1037
MEM 302.503906 1660098943.2040
MEM 302.503906 1660098943.3043
MEM 303.375000 1660098943.4046
MEM 303.339844 1660098943.5050
MEM 303.339844 1660098943.6053
MEM 304.570312 1660098943.7056
MEM 302.679688 1660098943.8059
MEM 302.949219 1660098943.9062
MEM 302.957031 1660098944.0068
MEM 303.027344 1660098944.1071
MEM 300.839844 1660098944.2073
MEM 303.148438 1660098944.3077
