CMDLINE /home/jack/anaconda3/bin/python main.py
MEM 299.925781 1660096985.9494
MEM 299.933594 1660096986.0497
MEM 300.179688 1660096986.1500
MEM 298.769531 1660096986.2543
MEM 298.769531 1660096986.3546
MEM 298.769531 1660096986.4550
MEM 297.878906 1660096986.5553
MEM 297.839844 1660096986.6556
MEM 297.847656 1660096986.7558
MEM 297.847656 1660096986.8563
MEM 300.976562 1660096986.9566
MEM 298.523438 1660096987.0569
MEM 298.519531 1660096987.1572
MEM 298.519531 1660096987.2576
MEM 298.621094 1660096987.3579
MEM 298.261719 1660096987.4582
MEM 298.320312 1660096987.5585
MEM 298.320312 1660096987.6590
MEM 300.375000 1660096987.7593
MEM 300.464844 1660096987.8601
MEM 300.460938 1660096987.9604
MEM 300.460938 1660096988.0607
MEM 299.714844 1660096988.1611
MEM 299.519531 1660096988.2615
MEM 299.515625 1660096988.3619
MEM 299.515625 1660096988.4627
MEM 299.609375 1660096988.5630
MEM 298.976562 1660096988.6634
MEM 298.964844 1660096988.7636
MEM 298.972656 1660096988.8641
MEM 296.472656 1660096988.9643
MEM 297.855469 1660096989.0647
MEM 301.675781 1660096989.1650
MEM 301.667969 1660096989.2654
MEM 301.667969 1660096989.3658
MEM 301.898438 1660096989.4673
MEM 298.820312 1660096989.5676
MEM 298.808594 1660096989.6678
MEM 298.816406 1660096989.7682
MEM 299.007812 1660096989.8684
MEM 299.675781 1660096989.9687
MEM 298.660156 1660096990.0690
MEM 298.652344 1660096990.1693
MEM 298.656250 1660096990.2697
MEM 298.835938 1660096990.3701
MEM 300.859375 1660096990.4704
MEM 300.234375 1660096990.5707
MEM 300.242188 1660096990.6711
MEM 300.242188 1660096990.7716
MEM 302.816406 1660096990.8719
MEM 299.589844 1660096990.9725
MEM 299.582031 1660096991.0729
MEM 299.582031 1660096991.1734
MEM 299.652344 1660096991.2737
MEM 297.855469 1660096991.3740
MEM 300.664062 1660096991.4759
MEM 300.628906 1660096991.5763
MEM 300.628906 1660096991.6767
MEM 300.390625 1660096991.7769
MEM 301.363281 1660096991.8772
MEM 301.332031 1660096991.9777
MEM 301.332031 1660096992.0781
MEM 301.378906 1660096992.1784
MEM 296.492188 1660096992.2787
MEM 297.023438 1660096992.3804
MEM 297.011719 1660096992.4807
MEM 297.015625 1660096992.5811
MEM 298.312500 1660096992.6814
MEM 298.878906 1660096992.7816
MEM 298.875000 1660096992.8819
MEM 298.875000 1660096992.9823
MEM 299.265625 1660096993.0826
MEM 298.339844 1660096993.1829
MEM 298.328125 1660096993.2832
MEM 298.335938 1660096993.3836
MEM 298.339844 1660096993.4840
MEM 298.089844 1660096993.5843
MEM 297.246094 1660096993.6846
MEM 297.238281 1660096993.7849
MEM 297.238281 1660096993.8854
MEM 300.042969 1660096993.9857
MEM 301.523438 1660096994.0860
MEM 298.355469 1660096994.1863
MEM 298.367188 1660096994.2865
MEM 298.558594 1660096994.3868
MEM 300.519531 1660096994.4871
MEM 301.210938 1660096994.5874
MEM 301.214844 1660096994.6878
MEM 300.683594 1660096994.7881
MEM 301.355469 1660096994.8885
MEM 302.261719 1660096994.9887
MEM 302.269531 1660096995.0892
MEM 302.457031 1660096995.1894
MEM 300.777344 1660096995.2897
MEM 302.312500 1660096995.3900
MEM 302.320312 1660096995.4905
MEM 302.457031 1660096995.5909
MEM 303.578125 1660096995.6911
MEM 301.539062 1660096995.7914
MEM 301.527344 1660096995.8917
MEM 301.535156 1660096995.9920
MEM 302.710938 1660096996.0923
MEM 303.746094 1660096996.1926
MEM 304.414062 1660096996.2929
MEM 304.417969 1660096996.3933
MEM 301.667969 1660096996.4936
MEM 303.011719 1660096996.5938
MEM 303.003906 1660096996.6941
MEM 303.003906 1660096996.7945
MEM 303.140625 1660096996.8948
MEM 301.304688 1660096996.9951
MEM 301.726562 1660096997.0954
MEM 301.734375 1660096997.1959
MEM 301.738281 1660096997.2962
MEM 300.894531 1660096997.3965
MEM 299.414062 1660096997.4967
MEM 299.425781 1660096997.5971
MEM 299.425781 1660096997.6974
MEM 299.410156 1660096997.7977
MEM 303.468750 1660096997.8980
MEM 299.679688 1660096997.9982
MEM 299.691406 1660096998.0985
MEM 299.691406 1660096998.1990
MEM 299.425781 1660096998.2992
MEM 300.167969 1660096998.3995
MEM 300.164062 1660096998.4998
MEM 300.167969 1660096998.6003
MEM 300.277344 1660096998.7006
MEM 298.968750 1660096998.8010
MEM 297.343750 1660096998.9013
MEM 297.351562 1660096999.0016
MEM 297.351562 1660096999.1019
MEM 301.187500 1660096999.2023
MEM 301.496094 1660096999.3026
MEM 301.488281 1660096999.4030
MEM 301.488281 1660096999.5033
MEM 301.781250 1660096999.6036
MEM 302.089844 1660096999.7039
MEM 302.082031 1660096999.8043
MEM 302.082031 1660096999.9046
MEM 302.210938 1660097000.0049
MEM 302.917969 1660097000.1053
MEM 302.917969 1660097000.2056
MEM 302.921875 1660097000.3061
MEM 302.921875 1660097000.4066
MEM 303.058594 1660097000.5069
MEM 301.082031 1660097000.6074
MEM 301.070312 1660097000.7076
MEM 301.074219 1660097000.8080
MEM 301.250000 1660097000.9083
MEM 300.835938 1660097001.0086
MEM 301.476562 1660097001.1088
MEM 301.484375 1660097001.2091
MEM 301.484375 1660097001.3095
MEM 301.679688 1660097001.4098
MEM 301.125000 1660097001.5101
MEM 299.648438 1660097001.6104
MEM 299.656250 1660097001.7107
MEM 299.656250 1660097001.8112
MEM 299.703125 1660097001.9115
MEM 300.472656 1660097002.0117
MEM 300.480469 1660097002.1121
MEM 300.480469 1660097002.2124
MEM 301.203125 1660097002.3127
MEM 298.628906 1660097002.4130
MEM 296.480469 1660097002.5133
MEM 296.492188 1660097002.6137
MEM 296.492188 1660097002.7143
MEM 296.542969 1660097002.8146
MEM 299.273438 1660097002.9149
MEM 300.101562 1660097003.0152
MEM 300.109375 1660097003.1156
MEM 300.109375 1660097003.2161
MEM 300.117188 1660097003.3163
MEM 300.117188 1660097003.4166
MEM 299.449219 1660097003.5169
MEM 299.437500 1660097003.6172
MEM 299.445312 1660097003.7176
MEM 299.445312 1660097003.8180
MEM 301.867188 1660097003.9183
MEM 298.707031 1660097004.0187
MEM 299.531250 1660097004.1189
MEM 299.539062 1660097004.2194
MEM 299.539062 1660097004.3199
MEM 299.546875 1660097004.4202
MEM 299.277344 1660097004.5206
MEM 300.375000 1660097004.6209
MEM 300.386719 1660097004.7213
MEM 300.386719 1660097004.8216
MEM 301.398438 1660097004.9219
MEM 300.000000 1660097005.0222
MEM 299.972656 1660097005.1249
MEM 299.972656 1660097005.2256
MEM 300.117188 1660097005.3267
MEM 297.382812 1660097005.4271
MEM 302.386719 1660097005.5274
MEM 302.347656 1660097005.6277
MEM 302.351562 1660097005.7282
MEM 303.074219 1660097005.8285
MEM 301.386719 1660097005.9288
MEM 303.234375 1660097006.0291
MEM 303.300781 1660097006.1293
MEM 303.308594 1660097006.2297
MEM 303.316406 1660097006.3300
MEM 303.453125 1660097006.4303
MEM 297.097656 1660097006.5311
MEM 297.085938 1660097006.6316
MEM 297.089844 1660097006.7319
MEM 298.562500 1660097006.8322
MEM 295.351562 1660097006.9326
MEM 298.539062 1660097007.0329
MEM 298.527344 1660097007.1331
MEM 298.531250 1660097007.2337
MEM 298.531250 1660097007.3340
MEM 296.515625 1660097007.4343
MEM 298.722656 1660097007.5346
MEM 298.714844 1660097007.6389
MEM 298.714844 1660097007.7394
MEM 298.980469 1660097007.8397
MEM 298.593750 1660097007.9400
MEM 298.582031 1660097008.0405
MEM 298.585938 1660097008.1409
MEM 298.980469 1660097008.2421
MEM 298.136719 1660097008.3424
MEM 301.187500 1660097008.4427
MEM 301.570312 1660097008.5431
MEM 301.582031 1660097008.6435
MEM 301.582031 1660097008.7439
MEM 301.585938 1660097008.8443
MEM 300.949219 1660097008.9446
MEM 296.941406 1660097009.0449
MEM 296.953125 1660097009.1452
MEM 296.953125 1660097009.2455
MEM 297.160156 1660097009.3459
MEM 301.187500 1660097009.4463
MEM 298.507812 1660097009.5466
MEM 296.824219 1660097009.6468
MEM 296.832031 1660097009.7471
MEM 296.832031 1660097009.8475
MEM 298.464844 1660097009.9479
MEM 295.371094 1660097010.0484
MEM 296.503906 1660097010.1594
MEM 296.500000 1660097010.2597
MEM 296.500000 1660097010.3602
MEM 296.808594 1660097010.4606
MEM 295.964844 1660097010.5611
MEM 297.511719 1660097010.6614
MEM 297.496094 1660097010.7617
MEM 297.507812 1660097010.8624
MEM 297.507812 1660097010.9629
MEM 295.792969 1660097011.0632
MEM 300.660156 1660097011.1636
MEM 300.808594 1660097011.2638
MEM 300.820312 1660097011.3642
MEM 300.820312 1660097011.4645
MEM 299.214844 1660097011.5648
MEM 299.914062 1660097011.6652
MEM 297.328125 1660097011.7655
MEM 297.339844 1660097011.8660
MEM 297.339844 1660097011.9665
MEM 297.468750 1660097012.0668
MEM 296.734375 1660097012.1672
MEM 296.730469 1660097012.2675
MEM 296.730469 1660097012.3678
MEM 296.808594 1660097012.4682
MEM 298.496094 1660097012.5686
MEM 300.617188 1660097012.6690
MEM 300.695312 1660097012.7693
MEM 300.707031 1660097012.8696
MEM 300.707031 1660097012.9700
MEM 296.058594 1660097013.0703
MEM 298.289062 1660097013.1706
MEM 298.300781 1660097013.2710
MEM 298.300781 1660097013.3714
MEM 298.847656 1660097013.4717
MEM 295.308594 1660097013.5720
MEM 298.542969 1660097013.6725
MEM 298.531250 1660097013.7740
MEM 298.539062 1660097013.8744
MEM 298.847656 1660097013.9747
MEM 298.496094 1660097014.0750
MEM 296.621094 1660097014.1755
MEM 296.617188 1660097014.2760
MEM 296.617188 1660097014.3763
MEM 297.968750 1660097014.4766
MEM 298.863281 1660097014.5769
MEM 298.855469 1660097014.6772
MEM 298.855469 1660097014.7775
MEM 297.289062 1660097014.8778
MEM 298.460938 1660097014.9877
MEM 298.453125 1660097015.0880
MEM 298.453125 1660097015.1885
MEM 300.332031 1660097015.2888
MEM 301.167969 1660097015.3891
MEM 297.582031 1660097015.4893
MEM 297.589844 1660097015.5897
MEM 297.656250 1660097015.6900
MEM 300.062500 1660097015.7903
MEM 301.824219 1660097015.8946
MEM 301.820312 1660097015.9951
MEM 301.820312 1660097016.0955
MEM 302.125000 1660097016.1958
MEM 295.968750 1660097016.2961
MEM 300.359375 1660097016.3963
MEM 300.367188 1660097016.4967
MEM 300.816406 1660097016.5970
MEM 299.554688 1660097016.6973
MEM 295.554688 1660097016.7976
MEM 295.558594 1660097016.8979
MEM 295.972656 1660097016.9982
MEM 300.371094 1660097017.0985
MEM 300.789062 1660097017.1987
MEM 300.796875 1660097017.2991
MEM 300.804688 1660097017.3994
MEM 295.128906 1660097017.4996
MEM 297.792969 1660097017.5999
MEM 297.800781 1660097017.7003
MEM 297.800781 1660097017.8006
MEM 299.597656 1660097017.9009
MEM 297.191406 1660097018.0012
MEM 297.187500 1660097018.1014
MEM 297.187500 1660097018.2020
MEM 297.191406 1660097018.3025
MEM 299.132812 1660097018.4028
MEM 295.718750 1660097018.5031
MEM 295.882812 1660097018.6034
MEM 295.890625 1660097018.7038
MEM 301.480469 1660097018.8042
MEM 297.589844 1660097018.9046
MEM 297.574219 1660097019.0049
MEM 297.582031 1660097019.1054
MEM 297.589844 1660097019.2059
MEM 297.660156 1660097019.3063
MEM 296.156250 1660097019.4066
MEM 296.328125 1660097019.5069
MEM 296.339844 1660097019.6073
MEM 296.339844 1660097019.7077
MEM 300.441406 1660097019.8079
MEM 297.160156 1660097019.9082
MEM 297.167969 1660097020.0085
MEM 297.167969 1660097020.1088
MEM 298.878906 1660097020.2090
MEM 297.234375 1660097020.3105
MEM 297.222656 1660097020.4108
MEM 297.230469 1660097020.5112
MEM 300.042969 1660097020.6114
MEM 298.886719 1660097020.7117
MEM 300.371094 1660097020.8121
MEM 300.378906 1660097020.9124
MEM 300.378906 1660097021.0128
MEM 300.441406 1660097021.1134
MEM 301.238281 1660097021.2137
MEM 301.511719 1660097021.3140
MEM 301.519531 1660097021.4144
MEM 301.664062 1660097021.5147
MEM 301.210938 1660097021.6151
MEM 297.308594 1660097021.7154
MEM 297.320312 1660097021.8157
MEM 297.320312 1660097021.9161
MEM 297.714844 1660097022.0163
MEM 298.933594 1660097022.1166
MEM 296.710938 1660097022.2168
MEM 296.718750 1660097022.3172
MEM 296.531250 1660097022.4175
MEM 300.500000 1660097022.5178
MEM 298.437500 1660097022.6181
MEM 298.628906 1660097022.7184
MEM 298.640625 1660097022.8187
MEM 301.253906 1660097022.9190
MEM 301.339844 1660097023.0193
MEM 301.332031 1660097023.1196
MEM 301.335938 1660097023.2199
MEM 301.343750 1660097023.3203
MEM 296.835938 1660097023.4206
MEM 297.003906 1660097023.5208
MEM 297.011719 1660097023.6213
MEM 298.550781 1660097023.7216
MEM 297.558594 1660097023.8219
MEM 298.691406 1660097023.9222
MEM 298.699219 1660097024.0225
MEM 301.687500 1660097024.1228
MEM 299.156250 1660097024.2231
MEM 299.281250 1660097024.3234
MEM 299.285156 1660097024.4238
MEM 299.292969 1660097024.5240
MEM 300.539062 1660097024.6243
MEM 297.851562 1660097024.7247
MEM 297.863281 1660097024.8250
MEM 297.023438 1660097024.9253
MEM 301.730469 1660097025.0256
MEM 300.425781 1660097025.1259
MEM 300.472656 1660097025.2363
MEM 300.476562 1660097025.3367
MEM 301.738281 1660097025.4370
MEM 301.292969 1660097025.5373
MEM 301.417969 1660097025.6376
MEM 301.425781 1660097025.7379
MEM 299.148438 1660097025.8382
MEM 300.136719 1660097025.9385
MEM 297.839844 1660097026.0388
MEM 297.843750 1660097026.1391
MEM 298.398438 1660097026.2396
MEM 296.746094 1660097026.3399
MEM 297.464844 1660097026.4402
MEM 297.476562 1660097026.5405
MEM 297.546875 1660097026.6408
MEM 304.046875 1660097026.7412
MEM 300.050781 1660097026.8414
MEM 300.058594 1660097026.9418
MEM 300.929688 1660097027.0421
MEM 302.601562 1660097027.1423
MEM 302.796875 1660097027.2426
MEM 302.800781 1660097027.3430
MEM 303.128906 1660097027.4433
MEM 302.804688 1660097027.5436
MEM 300.671875 1660097027.6438
MEM 300.683594 1660097027.7442
MEM 300.218750 1660097027.8445
MEM 301.136719 1660097027.9449
MEM 303.050781 1660097028.0452
MEM 303.062500 1660097028.1455
MEM 303.066406 1660097028.2458
MEM 300.160156 1660097028.3461
MEM 300.875000 1660097028.4463
MEM 301.152344 1660097028.5466
MEM 301.164062 1660097028.6470
MEM 301.484375 1660097028.7473
MEM 302.851562 1660097028.8476
MEM 301.066406 1660097028.9482
MEM 301.062500 1660097029.0485
MEM 301.062500 1660097029.1489
MEM 302.476562 1660097029.2492
MEM 300.906250 1660097029.3494
MEM 300.917969 1660097029.4497
MEM 300.917969 1660097029.5501
MEM 300.820312 1660097029.6504
MEM 304.113281 1660097029.7507
MEM 300.804688 1660097029.8510
MEM 300.816406 1660097029.9513
MEM 300.816406 1660097030.0538
MEM 300.820312 1660097030.1540
MEM 299.722656 1660097030.2543
MEM 300.148438 1660097030.3546
MEM 300.136719 1660097030.4549
MEM 300.144531 1660097030.5553
MEM 301.359375 1660097030.6556
MEM 299.308594 1660097030.7559
MEM 300.695312 1660097030.8562
MEM 300.707031 1660097030.9564
MEM 300.710938 1660097031.0568
MEM 303.531250 1660097031.1571
MEM 301.390625 1660097031.2575
MEM 301.378906 1660097031.3580
MEM 301.386719 1660097031.4583
MEM 301.390625 1660097031.5586
MEM 302.789062 1660097031.6589
MEM 299.843750 1660097031.7592
MEM 299.855469 1660097031.8595
MEM 300.250000 1660097031.9598
MEM 301.484375 1660097032.0601
MEM 299.234375 1660097032.1603
MEM 299.246094 1660097032.2607
MEM 299.250000 1660097032.3609
MEM 301.980469 1660097032.4612
MEM 300.628906 1660097032.5615
MEM 300.640625 1660097032.6619
MEM 301.093750 1660097032.7622
MEM 302.097656 1660097032.8625
MEM 298.445312 1660097032.9628
MEM 298.457031 1660097033.0631
MEM 298.457031 1660097033.1634
MEM 302.433594 1660097033.2637
MEM 300.796875 1660097033.3640
MEM 300.941406 1660097033.4643
MEM 300.945312 1660097033.5646
MEM 301.968750 1660097033.6649
MEM 300.875000 1660097033.7652
MEM 300.871094 1660097033.8655
MEM 300.871094 1660097033.9659
MEM 301.937500 1660097034.0661
MEM 300.746094 1660097034.1664
MEM 300.750000 1660097034.2707
MEM 300.757812 1660097034.3711
MEM 300.984375 1660097034.4714
MEM 300.070312 1660097034.5717
MEM 300.402344 1660097034.6720
MEM 300.410156 1660097034.7725
MEM 301.546875 1660097034.8728
MEM 302.000000 1660097034.9769
MEM 301.945312 1660097035.0773
MEM 301.949219 1660097035.1776
MEM 298.812500 1660097035.2779
MEM 298.984375 1660097035.3781
MEM 298.953125 1660097035.4785
MEM 298.953125 1660097035.5788
MEM 299.351562 1660097035.6792
MEM 299.542969 1660097035.7795
MEM 299.523438 1660097035.8798
MEM 299.523438 1660097035.9802
MEM 299.296875 1660097036.0805
MEM 298.984375 1660097036.1808
MEM 299.226562 1660097036.2811
MEM 299.234375 1660097036.3814
MEM 299.292969 1660097036.4820
MEM 300.621094 1660097036.5823
MEM 299.546875 1660097036.6825
MEM 299.554688 1660097036.7830
MEM 300.132812 1660097036.8833
MEM 300.042969 1660097036.9836
MEM 296.636719 1660097037.0838
MEM 296.644531 1660097037.1842
MEM 296.644531 1660097037.2845
MEM 302.070312 1660097037.3848
MEM 300.765625 1660097037.4851
MEM 298.628906 1660097037.5854
MEM 298.632812 1660097037.6859
MEM 300.132812 1660097037.7861
MEM 301.925781 1660097037.8864
MEM 302.398438 1660097037.9866
MEM 302.402344 1660097038.0870
MEM 300.875000 1660097038.1993
MEM 301.953125 1660097038.2997
MEM 302.378906 1660097038.3999
MEM 302.382812 1660097038.5003
MEM 302.433594 1660097038.6006
MEM 297.644531 1660097038.7009
MEM 301.988281 1660097038.8012
MEM 301.996094 1660097038.9015
MEM 302.097656 1660097039.0018
MEM 298.570312 1660097039.1022
MEM 301.382812 1660097039.2024
MEM 301.390625 1660097039.3027
MEM 301.390625 1660097039.4030
MEM 299.980469 1660097039.5034
MEM 299.000000 1660097039.6038
MEM 298.988281 1660097039.7041
MEM 298.992188 1660097039.8044
MEM 302.414062 1660097039.9047
MEM 301.949219 1660097040.0050
MEM 298.679688 1660097040.1053
MEM 298.683594 1660097040.2056
MEM 299.617188 1660097040.3060
MEM 299.101562 1660097040.4063
MEM 299.511719 1660097040.5065
MEM 299.515625 1660097040.6069
MEM 303.363281 1660097040.7072
MEM 303.101562 1660097040.8075
MEM 300.417969 1660097040.9078
MEM 300.425781 1660097041.0081
MEM 300.546875 1660097041.1083
MEM 304.558594 1660097041.2086
MEM 301.171875 1660097041.3090
MEM 301.167969 1660097041.4123
MEM 301.167969 1660097041.5127
MEM 303.414062 1660097041.6131
MEM 300.585938 1660097041.7133
MEM 300.597656 1660097041.8137
MEM 300.597656 1660097041.9140
MEM 298.097656 1660097042.0143
MEM 301.152344 1660097042.1146
MEM 301.097656 1660097042.2148
MEM 301.105469 1660097042.3152
MEM 301.292969 1660097042.4155
MEM 300.429688 1660097042.5158
MEM 297.359375 1660097042.6161
MEM 297.359375 1660097042.7164
MEM 303.035156 1660097042.8167
MEM 302.804688 1660097042.9170
MEM 302.914062 1660097043.0173
MEM 302.921875 1660097043.1176
MEM 305.902344 1660097043.2179
MEM 302.527344 1660097043.3182
MEM 302.773438 1660097043.4185
MEM 302.785156 1660097043.5188
MEM 302.785156 1660097043.6192
MEM 302.789062 1660097043.7195
MEM 299.109375 1660097043.8198
MEM 299.058594 1660097043.9201
MEM 299.058594 1660097044.0204
MEM 302.746094 1660097044.1207
MEM 300.886719 1660097044.2211
MEM 300.882812 1660097044.3213
MEM 300.882812 1660097044.4216
MEM 301.828125 1660097044.5220
MEM 300.136719 1660097044.6222
MEM 300.257812 1660097044.7225
MEM 300.257812 1660097044.8229
MEM 301.226562 1660097044.9232
MEM 303.562500 1660097045.0235
MEM 300.429688 1660097045.1237
MEM 300.441406 1660097045.2240
MEM 300.445312 1660097045.3243
MEM 302.570312 1660097045.4246
MEM 302.023438 1660097045.5249
MEM 302.035156 1660097045.6252
MEM 302.035156 1660097045.7256
MEM 299.074219 1660097045.8259
MEM 300.152344 1660097045.9262
MEM 300.164062 1660097046.0266
MEM 300.164062 1660097046.1269
MEM 301.300781 1660097046.2273
MEM 299.796875 1660097046.3275
MEM 299.808594 1660097046.4345
MEM 299.808594 1660097046.5349
MEM 298.851562 1660097046.6354
MEM 300.269531 1660097046.7396
MEM 300.265625 1660097046.8398
MEM 300.265625 1660097046.9402
MEM 301.386719 1660097047.0405
MEM 300.621094 1660097047.1408
MEM 300.035156 1660097047.2410
MEM 300.046875 1660097047.3414
MEM 300.046875 1660097047.4417
MEM 299.417969 1660097047.5420
MEM 299.882812 1660097047.6424
MEM 299.882812 1660097047.7427
MEM 299.882812 1660097047.8431
MEM 303.046875 1660097047.9434
MEM 302.679688 1660097048.0437
MEM 302.671875 1660097048.1440
MEM 302.675781 1660097048.2444
MEM 302.792969 1660097048.3455
MEM 300.636719 1660097048.4458
MEM 301.289062 1660097048.5461
MEM 301.300781 1660097048.6465
MEM 301.304688 1660097048.7467
MEM 302.093750 1660097048.8470
MEM 302.226562 1660097048.9473
MEM 302.238281 1660097049.0476
MEM 302.242188 1660097049.1479
MEM 303.527344 1660097049.2482
MEM 303.492188 1660097049.3485
MEM 303.503906 1660097049.4488
MEM 303.503906 1660097049.5491
MEM 301.929688 1660097049.6494
MEM 302.136719 1660097049.7497
MEM 302.148438 1660097049.8500
MEM 302.496094 1660097049.9503
MEM 299.148438 1660097050.0506
MEM 301.539062 1660097050.1509
MEM 301.546875 1660097050.2513
MEM 301.546875 1660097050.3516
MEM 302.398438 1660097050.4519
MEM 300.792969 1660097050.5540
MEM 300.789062 1660097050.6544
MEM 300.789062 1660097050.7547
MEM 301.929688 1660097050.8551
MEM 301.234375 1660097050.9553
MEM 301.242188 1660097051.0557
MEM 301.468750 1660097051.1560
MEM 301.117188 1660097051.2563
MEM 300.765625 1660097051.3572
MEM 300.753906 1660097051.4576
MEM 300.757812 1660097051.5579
MEM 300.742188 1660097051.6582
MEM 301.742188 1660097051.7585
MEM 301.738281 1660097051.8592
MEM 301.738281 1660097051.9595
MEM 302.125000 1660097052.0598
MEM 301.003906 1660097052.1601
MEM 301.011719 1660097052.2605
MEM 301.300781 1660097052.3608
MEM 301.484375 1660097052.4611
MEM 304.410156 1660097052.5617
MEM 304.386719 1660097052.6620
MEM 304.386719 1660097052.7624
MEM 304.179688 1660097052.8627
MEM 302.667969 1660097052.9630
MEM 302.609375 1660097053.0633
MEM 302.609375 1660097053.1637
MEM 300.175781 1660097053.2639
MEM 300.406250 1660097053.3643
MEM 300.414062 1660097053.4646
MEM 300.414062 1660097053.5650
MEM 298.113281 1660097053.6653
MEM 298.695312 1660097053.7655
MEM 298.703125 1660097053.8658
MEM 297.250000 1660097053.9661
MEM 298.960938 1660097054.0664
MEM 299.015625 1660097054.1666
MEM 299.011719 1660097054.2669
MEM 299.011719 1660097054.3674
MEM 302.886719 1660097054.4677
MEM 302.121094 1660097054.5679
MEM 300.035156 1660097054.6682
MEM 300.023438 1660097054.7685
MEM 300.031250 1660097054.8690
MEM 300.035156 1660097054.9694
MEM 302.281250 1660097055.0696
MEM 303.082031 1660097055.1699
MEM 303.359375 1660097055.2704
MEM 303.371094 1660097055.3709
MEM 303.371094 1660097055.4712
MEM 303.808594 1660097055.5716
MEM 303.339844 1660097055.6719
MEM 301.164062 1660097055.7723
MEM 301.171875 1660097055.8725
MEM 301.175781 1660097055.9729
MEM 301.175781 1660097056.0733
MEM 302.648438 1660097056.1736
MEM 306.812500 1660097056.2740
MEM 302.507812 1660097056.3743
MEM 302.519531 1660097056.4747
MEM 302.519531 1660097056.5751
MEM 303.789062 1660097056.6754
MEM 298.992188 1660097056.7758
MEM 298.980469 1660097056.8761
MEM 298.988281 1660097056.9766
MEM 301.128906 1660097057.0769
MEM 302.339844 1660097057.1772
MEM 302.402344 1660097057.2774
MEM 302.410156 1660097057.3778
MEM 302.718750 1660097057.4781
MEM 301.902344 1660097057.5784
MEM 297.136719 1660097057.6788
MEM 297.132812 1660097057.7790
MEM 297.132812 1660097057.8795
MEM 299.210938 1660097057.9798
MEM 299.363281 1660097058.0801
MEM 300.390625 1660097058.1803
MEM 300.398438 1660097058.2807
MEM 302.105469 1660097058.3810
MEM 298.746094 1660097058.4813
MEM 298.109375 1660097058.5815
MEM 298.113281 1660097058.6819
MEM 298.664062 1660097058.7821
MEM 301.382812 1660097058.8824
MEM 301.843750 1660097058.9827
MEM 301.847656 1660097059.0830
MEM 302.042969 1660097059.1833
MEM 298.585938 1660097059.2836
MEM 299.210938 1660097059.3839
MEM 299.214844 1660097059.4843
MEM 299.222656 1660097059.5846
MEM 301.074219 1660097059.6849
MEM 302.781250 1660097059.7851
MEM 302.789062 1660097059.8855
MEM 303.234375 1660097059.9857
MEM 300.390625 1660097060.0860
MEM 303.371094 1660097060.1863
MEM 303.378906 1660097060.2866
MEM 303.464844 1660097060.3869
MEM 300.511719 1660097060.4872
MEM 299.207031 1660097060.5875
MEM 299.218750 1660097060.6878
MEM 299.414062 1660097060.7882
MEM 302.394531 1660097060.8885
MEM 300.070312 1660097060.9888
MEM 300.078125 1660097061.0891
MEM 300.125000 1660097061.1894
MEM 300.792969 1660097061.2898
MEM 301.312500 1660097061.3901
MEM 301.324219 1660097061.4904
MEM 297.542969 1660097061.5907
MEM 299.039062 1660097061.6910
MEM 301.316406 1660097061.7913
MEM 301.324219 1660097061.8916
MEM 301.324219 1660097061.9919
MEM 301.828125 1660097062.0925
MEM 299.937500 1660097062.1965
MEM 299.945312 1660097062.2968
MEM 299.945312 1660097062.3971
